	id	price	area	district	city	type	segment	condominium	iptu	rooms	box	url	date
524	127001	390000	60,39	Auxiliadora	Porto Alegre	Apartamento	Residencial	600	800	2	1	http://www.foxterciaimobiliaria.com.br/imovel/127001/residencial-porto-alegre-auxiliadora-apartamento-olsson-2-dormitorios-zona-norte	2019-01-20
525	151975	630000	113,75	Mont Serrat	Porto Alegre	Apartamento	Residencial	1000	1700	3	2	http://www.foxterciaimobiliaria.com.br/imovel/151975/residencial-porto-alegre-mont-serrat-apartamento-escocia-3-dormitorios-zona-norte	2019-01-20
526	103778	950000	105,61	Bela Vista	Porto Alegre	Apartamento	Residencial	800	1800	3	2	http://www.foxterciaimobiliaria.com.br/imovel/103778/residencial-porto-alegre-bela-vista-apartamento-porto-fino-3-dormitorios-zona-norte	2019-01-20
527	103607	NA	111,7	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	3	1	http://www.foxterciaimobiliaria.com.br/imovel/103607/residencial-porto-alegre-mont-serrat-apartamento-porto-do-sol-3-dormitorios-zona-norte	2019-01-20
528	149602	NA	69	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/149602/residencial-porto-alegre-bela-vista-apartamento-2-dormitorios-zona-norte	2019-01-20
529	103095	3001000	257,6	Bela Vista	Porto Alegre	Apartamento	Residencial	1500	5000	4	3	http://www.foxterciaimobiliaria.com.br/imovel/103095/residencial-porto-alegre-bela-vista-apartamento-bentley-4-dormitorios-zona-norte	2019-01-20
530	102669	8000000	503,41	Bela Vista	Porto Alegre	Apartamento	Residencial	3800	20000	4	3	http://www.foxterciaimobiliaria.com.br/imovel/102669/residencial-porto-alegre-bela-vista-apartamento-condominio-edificio-castelo-de-heidelberg-4-dormitorios-zona-norte	2019-01-20
531	102494	465000	116	Auxiliadora	Porto Alegre	Apartamento	Residencial	750	2000	3	2	http://www.foxterciaimobiliaria.com.br/imovel/102494/residencial-porto-alegre-auxiliadora-apartamento-edificio-doutor-germano-h-oelke-3-dormitorios-zona-norte	2019-01-20
532	133643	415000	58,4	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/133643/residencial-porto-alegre-auxiliadora-apartamento-edificio-nova-york-2-dormitorios-zona-norte	2019-01-20
533	101663	890000	186,13	Mont Serrat	Porto Alegre	Apartamento	Residencial	1027	3000	3	2	http://www.foxterciaimobiliaria.com.br/imovel/101663/residencial-porto-alegre-mont-serrat-apartamento-edificio-ilha-das-flores-3-dormitorios-zona-norte	2019-01-20
